id_lot;nb_piece;typologie;prix_tva_reduite;prix_tva_normale;prix_HT;prix_m2_HT;prix_m2_TTC;surface;etage;orientation;exterieur;balcony;garden;parking;nom_programme;ville;departement;date_fin_programme;adresse_entiere;promoteur;date_extraction
81_L'Inattendu2_Bouygues;4;Maison;;318500;265416.67;3257.05;3908.46;81.49;;S;FALSE;FALSE;FALSE;1;L'Inattendu 2;Strasbourg;67;mai 2024;117 A ROUTE DES ROMAINS 67200 Strasbourg;Bouygues;08/11/2021
84_L'Inattendu2_Bouygues;4;Maison;;319500;266250;3161.74;3794.09;84.21;;S;TRUE;FALSE;FALSE;1;L'Inattendu 2;Strasbourg;67;mai 2024;117 A ROUTE DES ROMAINS 67200 Strasbourg;Bouygues;08/11/2021
45_ECKO_Bouygues;2;Appartement;;181000;150833.33;3305.57;3966.69;45.63;0;N;FALSE;FALSE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
38_3_ECKO_Bouygues;2;Appartement;;182000;151666.67;3890.88;4669.06;38.98;3;SE;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
38_ECKO_Bouygues;2;Appartement;;186000;155000;4007.24;4808.69;38.68;0;E;FALSE;FALSE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
46_3_ECKO_Bouygues;2;Appartement;;192000;160000;3472.98;4167.57;46.07;3;N;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
44_3_ECKO_Bouygues;2;Appartement;;212000;176666.67;4006.05;4807.26;44.1;3;E;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
59_1_ECKO_Bouygues;3;Appartement;;234000;195000;3278.96;3934.76;59.47;1;E;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
58_ECKO_Bouygues;3;Maison;;240000;200000;3412.97;4095.56;58.6;;E;TRUE;FALSE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
59_ECKO_Bouygues;3;Appartement;;240000;200000;3363.04;4035.65;59.47;0;E;FALSE;FALSE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
59_2_ECKO_Bouygues;3;Appartement;;240000;200000;3363.04;4035.65;59.47;2;E;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
60_1_ECKO_Bouygues;3;Appartement;;248000;206666.67;3422.2;4106.64;60.39;1;O;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
59_3_ECKO_Bouygues;3;Appartement;;252000;210000;3531.19;4237.43;59.47;3;E;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
61_3_ECKO_Bouygues;3;Appartement;;255000;212500;3460.35;4152.42;61.41;3;O;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
60_1__1_ECKO_Bouygues;3;Appartement;;266000;221666.67;3656.06;4387.27;60.63;1;O;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
60_2_ECKO_Bouygues;3;Appartement;;271000;225833.33;3724.78;4469.73;60.63;2;O;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
60_ECKO_Bouygues;3;Maison;;275000;229166.67;3779.76;4535.71;60.63;;O;TRUE;FALSE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
79_2_ECKO_Bouygues;4;Appartement;;;;;;79.73;2;E;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
80_2_ECKO_Bouygues;4;Appartement;;286000;238333.33;2978.79;3574.55;80.01;2;O;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
77_2_ECKO_Bouygues;4;Appartement;;287000;239166.67;3085.62;3702.75;77.51;2;SO;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
80_3_ECKO_Bouygues;4;Appartement;;291000;242500;3030.87;3637.05;80.01;3;O;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
79_3_ECKO_Bouygues;4;Appartement;;292000;243333.33;3051.97;3662.36;79.73;3;E;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
77_2__1_ECKO_Bouygues;4;Appartement;;292000;243333.33;3139.38;3767.26;77.51;2;SO;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
83_1_ECKO_Bouygues;4;Appartement;;307000;255833.33;3074.55;3689.46;83.21;1;Traversant;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
83_2_ECKO_Bouygues;4;Appartement;;314000;261666.67;3144.65;3773.58;83.21;2;Traversant;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
83_3_ECKO_Bouygues;4;Appartement;;321000;267500;3218.24;3861.89;83.12;3;Traversant;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
98_4_ECKO_Bouygues;5;Appartement;;367000;305833.33;3100.81;3720.98;98.63;4;Traversant;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
90_ECKO_Bouygues;5;Maison;;369000;307500;3386.94;4064.32;90.79;;Traversant;TRUE;FALSE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
101_4_ECKO_Bouygues;5;Appartement;;384000;320000;3164.56;3797.47;101.12;4;SO;FALSE;TRUE;FALSE;1;ECKO;Eckbolsheim;67;mai 2023;20 RUE DES CHAMPS 67201 Eckbolsheim;Bouygues;08/11/2021
32_1_ILL'O_Bouygues;1;Appartement;;139000;115833.33;3536.9;4244.27;32.75;1;E;FALSE;FALSE;FALSE;0;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
42_1_ILL'O_Bouygues;2;Appartement;145942;166000.3791;138333.65;3249.56;3899.47;42.57;1;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
41_2_ILL'O_Bouygues;2;Appartement;152535;173499.5261;144582.94;3526.41;4231.7;41;2;E;FALSE;FALSE;FALSE;0;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
41_3_ILL'O_Bouygues;2;Appartement;152535;173499.5261;144582.94;3526.41;4231.7;41;3;E;FALSE;FALSE;FALSE;0;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
43_1_ILL'O_Bouygues;2;Appartement;157371;179000.1896;149166.82;3463.36;4156.03;43.07;1;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
41_4_ILL'O_Bouygues;2;Appartement;157371;179000.1896;149166.82;3638.22;4365.86;41;4;E;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
43_2_ILL'O_Bouygues;2;Appartement;160888;183000.5687;152500.47;3540.76;4248.91;43.07;2;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
41_5_ILL'O_Bouygues;2;Appartement;160888;183000.5687;152500.47;3719.52;4463.43;41;5;E;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
43_3_ILL'O_Bouygues;2;Appartement;164404;186999.8104;155833.18;3618.14;4341.76;43.07;3;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
43_4_ILL'O_Bouygues;2;Appartement;168800;192000;160000;3714.88;4457.86;43.07;4;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
43_1__1_ILL'O_Bouygues;2;Appartement;;173000;144166.67;3299.76;3959.72;43.69;1;E;FALSE;FALSE;FALSE;0;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
43_5_ILL'O_Bouygues;2;Appartement;173196;197000.1896;164166.82;3811.63;4573.95;43.07;5;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
45_1_ILL'O_Bouygues;2;Appartement;174075;198000;165000;3647.21;4376.66;45.24;1;SE;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
60_0_ILL'O_Bouygues;3;Appartement;189900;216000;180000;2992.02;3590.43;60.16;0;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
42_1__1_ILL'O_Bouygues;2;Appartement;;197000;164166.67;3824.05;4588.87;42.93;1;S;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
65_1_ILL'O_Bouygues;3;Appartement;198692;226000.3791;188333.65;2891.66;3469.99;65.13;1;E;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
65_2_ILL'O_Bouygues;3;Appartement;203967;232000.3791;193333.65;2968.43;3562.11;65.13;2;NE;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
65_3_ILL'O_Bouygues;3;Appartement;205725;234000;195000;2994.01;3592.81;65.13;3;NE;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
66_1_ILL'O_Bouygues;3;Appartement;206604;234999.8104;195833.18;2944.42;3533.3;66.51;1;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
65_4_ILL'O_Bouygues;3;Appartement;209242;238000.3791;198333.65;3045.2;3654.24;65.13;4;NE;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
66_2_ILL'O_Bouygues;3;Appartement;211879;240999.8104;200833.18;3019.59;3623.51;66.51;2;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
66_3_ILL'O_Bouygues;3;Appartement;212758;241999.6209;201666.35;3027.57;3633.08;66.61;3;E;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
67_5_ILL'O_Bouygues;3;Appartement;213638;243000.5687;202500.47;3000.01;3600.01;67.5;5;E;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
67_4_ILL'O_Bouygues;3;Appartement;214517;244000.3791;203333.65;2999.91;3599.89;67.78;4;E;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
65_5_ILL'O_Bouygues;3;Appartement;215396;245000.1896;204166.82;3134.76;3761.71;65.13;5;NE;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
71_2_ILL'O_Bouygues;3;Appartement;218033;247999.6209;206666.35;2876.76;3452.11;71.84;2;SO;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
66_3__1_ILL'O_Bouygues;3;Appartement;218033;247999.6209;206666.35;3107.3;3728.76;66.51;3;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
66_4_ILL'O_Bouygues;3;Appartement;223308;253999.6209;211666.35;3182.47;3818.97;66.51;4;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
66_5_ILL'O_Bouygues;3;Appartement;229463;261000.5687;217500.47;3273.64;3928.36;66.44;5;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
83_3_ILL'O_Bouygues;4;Appartement;235617;268000.3791;223333.65;2669.54;3203.45;83.66;3;SO;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
83_4_ILL'O_Bouygues;4;Appartement;241771;275000.1896;229166.82;2739.26;3287.12;83.66;4;SO;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
83_5_ILL'O_Bouygues;4;Appartement;247925;282000;235000;2808.99;3370.79;83.66;5;SO;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
85_6_ILL'O_Bouygues;4;Appartement;267267;304000.3791;253333.65;2966.44;3559.72;85.4;6;E;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
91_6_ILL'O_Bouygues;4;Appartement;268146;305000.1896;254166.82;2764.49;3317.38;91.94;6;SE;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
92_6_ILL'O_Bouygues;4;Appartement;276938;315000.5687;262500.47;2846.77;3416.12;92.21;6;O;FALSE;FALSE;FALSE;1;ILL'O;Strasbourg;67;fevrier 2024;37-39. rue de la Doller 67000 Strasbourg;Bouygues;08/11/2021
21_2_LesAllesGutenberg_Bouygues;1;Appartement;;123000;102500;4857.82;5829.38;21.1;2;O;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
21_1_LesAllesGutenberg_Bouygues;1;Appartement;;125000;104166.67;4867.6;5841.12;21.4;1;O;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
21_3_LesAllesGutenberg_Bouygues;1;Appartement;;126000;105000;4976.3;5971.56;21.1;3;O;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
21_2__1_LesAllesGutenberg_Bouygues;1;Appartement;;131000;109166.67;5101.25;6121.5;21.4;2;NO;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
43_1_LesAllesGutenberg_Bouygues;2;Appartement;178471;203000.1896;169166.82;3897.85;4677.42;43.4;1;SE;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
44_1_LesAllesGutenberg_Bouygues;2;Appartement;181108;205999.6209;171666.35;3883.85;4660.62;44.2;1;O;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
43_2_LesAllesGutenberg_Bouygues;2;Appartement;182867;208000.3791;173333.65;4003.09;4803.7;43.3;2;SE;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
45_1_LesAllesGutenberg_Bouygues;2;Appartement;183746;209000.1896;174166.82;3844.74;4613.69;45.3;1;SO;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
44_1__1_LesAllesGutenberg_Bouygues;2;Appartement;185065;210500.4739;175417.06;3959.75;4751.7;44.3;1;NE;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
45_2_LesAllesGutenberg_Bouygues;2;Appartement;194296;221000.1896;184166.82;4065.49;4878.59;45.3;2;SO;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
40_1_LesAllesGutenberg_Bouygues;2;Appartement;;201000;167500;4125.62;4950.74;40.6;1;E;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
40_2_LesAllesGutenberg_Bouygues;2;Appartement;;206000;171666.67;4228.24;5073.89;40.6;2;E;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
40_3_LesAllesGutenberg_Bouygues;2;Appartement;;212000;176666.67;4351.4;5221.67;40.6;3;NE;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
60_2_LesAllesGutenberg_Bouygues;3;Appartement;214077;243499.9052;202916.59;3370.71;4044.85;60.2;2;NE;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
43_3_LesAllesGutenberg_Bouygues;2;Appartement;;215000;179166.67;4128.26;4953.92;43.4;3;E;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
44_2_LesAllesGutenberg_Bouygues;2;Appartement;;218000;181666.67;4100.83;4920.99;44.3;2;NO;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
60_3_LesAllesGutenberg_Bouygues;3;Appartement;220231;250499.7156;208749.76;3467.6;4161.12;60.2;3;NO;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
58_1_LesAllesGutenberg_Bouygues;3;Appartement;221110;251499.5261;209582.94;3607.28;4328.74;58.1;1;SE;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
58_2_LesAllesGutenberg_Bouygues;3;Appartement;221110;251499.5261;209582.94;3607.28;4328.74;58.1;2;SE;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
44_3_LesAllesGutenberg_Bouygues;2;Appartement;;224000;186666.67;4213.69;5056.43;44.3;3;NE;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
45_3_LesAllesGutenberg_Bouygues;2;Appartement;;227000;189166.67;4175.86;5011.04;45.3;3;SE;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
58_1__1_LesAllesGutenberg_Bouygues;3;Appartement;227265;258500.4739;215417.06;3714.09;4456.9;58;1;NE;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
58_2__1_LesAllesGutenberg_Bouygues;3;Appartement;227265;258500.4739;215417.06;3714.09;4456.9;58;2;NE;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
58_3_LesAllesGutenberg_Bouygues;3;Appartement;227265;258500.4739;215417.06;3707.69;4449.23;58.1;3;SE;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
45_1__1_LesAllesGutenberg_Bouygues;2;Appartement;;228000;190000;4166.67;5000;45.6;1;SO;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
45_2__1_LesAllesGutenberg_Bouygues;2;Appartement;;228000;190000;4166.67;5000;45.6;2;SO;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
58_4_LesAllesGutenberg_Bouygues;3;Appartement;231660;263499.5261;219582.94;3779.4;4535.28;58.1;4;SE;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
58_3__1_LesAllesGutenberg_Bouygues;3;Appartement;232540;264500.4739;220417.06;3800.29;4560.35;58;3;NE;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
45_1__2_LesAllesGutenberg_Bouygues;2;Appartement;;235000;195833.33;4275.84;5131;45.8;1;O;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
45_2__2_LesAllesGutenberg_Bouygues;2;Appartement;;235000;195833.33;4275.84;5131;45.8;2;O;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
45_3__1_LesAllesGutenberg_Bouygues;2;Appartement;;235000;195833.33;4294.59;5153.51;45.6;3;SO;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
58_4__1_LesAllesGutenberg_Bouygues;3;Appartement;237815;270500.4739;225417.06;3886.5;4663.8;58;4;NE;FALSE;FALSE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
45_3__2_LesAllesGutenberg_Bouygues;2;Appartement;;241000;200833.33;4385.01;5262.01;45.8;3;O;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
45_4_LesAllesGutenberg_Bouygues;2;Appartement;;241000;200833.33;4404.24;5285.09;45.6;4;SO;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
67_1_LesAllesGutenberg_Bouygues;3;Appartement;243529;276999.8104;230833.18;3440.14;4128.16;67.1;1;NO;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
67_2_LesAllesGutenberg_Bouygues;3;Appartement;243529;276999.8104;230833.18;3440.14;4128.16;67.1;2;NO;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
45_4__1_LesAllesGutenberg_Bouygues;2;Appartement;;248000;206666.67;4512.37;5414.85;45.8;4;O;FALSE;TRUE;FALSE;1;Les Alles Gutenberg;Schiltigheim;67;mai 2024;AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim;Bouygues;08/11/2021
